utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
48 %, 98 %, 16276 MiB, 675 MiB, 15601 MiB
48 %, 98 %, 16276 MiB, 675 MiB, 15601 MiB
48 %, 98 %, 16276 MiB, 675 MiB, 15601 MiB
5 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
5 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
5 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
5 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
3 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
3 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
3 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
83 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
83 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
83 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
83 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
83 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
83 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
83 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
24 %, 45 %, 16276 MiB, 675 MiB, 15601 MiB
24 %, 45 %, 16276 MiB, 675 MiB, 15601 MiB
24 %, 45 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
17 %, 27 %, 16276 MiB, 675 MiB, 15601 MiB
17 %, 27 %, 16276 MiB, 675 MiB, 15601 MiB
17 %, 27 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
81 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
81 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
81 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
7 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
7 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
7 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
18 %, 24 %, 16276 MiB, 675 MiB, 15601 MiB
18 %, 24 %, 16276 MiB, 675 MiB, 15601 MiB
18 %, 24 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
81 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
81 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
81 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
35 %, 61 %, 16276 MiB, 675 MiB, 15601 MiB
35 %, 61 %, 16276 MiB, 675 MiB, 15601 MiB
35 %, 61 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
62 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
62 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
62 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
1 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
1 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
1 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
1 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
48 %, 86 %, 16276 MiB, 675 MiB, 15601 MiB
48 %, 86 %, 16276 MiB, 675 MiB, 15601 MiB
48 %, 86 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
48 %, 98 %, 16276 MiB, 675 MiB, 15601 MiB
48 %, 98 %, 16276 MiB, 675 MiB, 15601 MiB
48 %, 98 %, 16276 MiB, 675 MiB, 15601 MiB
48 %, 98 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
69 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
69 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
69 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
27 %, 49 %, 16276 MiB, 675 MiB, 15601 MiB
27 %, 49 %, 16276 MiB, 675 MiB, 15601 MiB
27 %, 49 %, 16276 MiB, 675 MiB, 15601 MiB
27 %, 49 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
14 %, 15 %, 16276 MiB, 675 MiB, 15601 MiB
14 %, 15 %, 16276 MiB, 675 MiB, 15601 MiB
14 %, 15 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
86 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
86 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
86 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
86 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
7 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
7 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
7 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
55 %, 98 %, 16276 MiB, 675 MiB, 15601 MiB
55 %, 98 %, 16276 MiB, 675 MiB, 15601 MiB
55 %, 98 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
44 %, 90 %, 16276 MiB, 675 MiB, 15601 MiB
44 %, 90 %, 16276 MiB, 675 MiB, 15601 MiB
44 %, 90 %, 16276 MiB, 675 MiB, 15601 MiB
44 %, 90 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
5 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
5 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
5 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
52 %, 91 %, 16276 MiB, 675 MiB, 15601 MiB
52 %, 91 %, 16276 MiB, 675 MiB, 15601 MiB
52 %, 91 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
45 %, 92 %, 16276 MiB, 675 MiB, 15601 MiB
45 %, 92 %, 16276 MiB, 675 MiB, 15601 MiB
45 %, 92 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
5 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
5 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
5 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
3 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
3 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
3 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
3 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
81 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
81 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
81 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
14 %, 24 %, 16276 MiB, 675 MiB, 15601 MiB
14 %, 24 %, 16276 MiB, 675 MiB, 15601 MiB
14 %, 24 %, 16276 MiB, 675 MiB, 15601 MiB
36 %, 64 %, 16276 MiB, 675 MiB, 15601 MiB
36 %, 64 %, 16276 MiB, 675 MiB, 15601 MiB
36 %, 64 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
20 %, 18 %, 16276 MiB, 675 MiB, 15601 MiB
20 %, 18 %, 16276 MiB, 675 MiB, 15601 MiB
20 %, 18 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
45 %, 92 %, 16276 MiB, 675 MiB, 15601 MiB
45 %, 92 %, 16276 MiB, 675 MiB, 15601 MiB
45 %, 92 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
49 %, 87 %, 16276 MiB, 675 MiB, 15601 MiB
49 %, 87 %, 16276 MiB, 675 MiB, 15601 MiB
49 %, 87 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
51 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
51 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
51 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
5 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
5 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
5 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
5 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
20 %, 31 %, 16276 MiB, 675 MiB, 15601 MiB
20 %, 31 %, 16276 MiB, 675 MiB, 15601 MiB
20 %, 31 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
79 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
79 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
79 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
39 %, 65 %, 16276 MiB, 675 MiB, 15601 MiB
39 %, 65 %, 16276 MiB, 675 MiB, 15601 MiB
39 %, 65 %, 16276 MiB, 675 MiB, 15601 MiB
39 %, 65 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
61 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
61 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
61 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
61 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 4 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 4 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 4 %, 16276 MiB, 675 MiB, 15601 MiB
43 %, 78 %, 16276 MiB, 675 MiB, 15601 MiB
43 %, 78 %, 16276 MiB, 675 MiB, 15601 MiB
43 %, 78 %, 16276 MiB, 675 MiB, 15601 MiB
43 %, 78 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
53 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
53 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
53 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
3 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
3 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
3 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
70 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
70 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
70 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
25 %, 48 %, 16276 MiB, 675 MiB, 15601 MiB
25 %, 48 %, 16276 MiB, 675 MiB, 15601 MiB
25 %, 48 %, 16276 MiB, 675 MiB, 15601 MiB
25 %, 48 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
3 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
3 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
3 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
3 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
82 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
82 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
82 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
13 %, 23 %, 16276 MiB, 675 MiB, 15601 MiB
13 %, 23 %, 16276 MiB, 675 MiB, 15601 MiB
13 %, 23 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
